relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
produces,0.6248732805252075,-0.5726072192192078,0.5417547821998596,1.9196163415908813,-0.2409580796957016,-0.4232077598571777,-1.9698908329010010,0.9779195785522461,0.3819861710071564,0.5955567359924316,-1.0733945369720459,2.6584300994873047,-2.3738782405853271,-1.5417211055755615,-2.4456038475036621,-0.3086906969547272,-0.0207944344729185,1.2065678834915161,-1.5012609958648682,-2.5145056247711182,-0.4997086524963379,-1.0262334346771240,-0.5429151058197021,0.1527742445468903,-0.4342938065528870,-2.9845352172851562,0.4766524434089661,-1.2321664094924927,-0.9577327370643616,-1.7432949542999268,-1.0789651870727539,-1.1673113107681274,-0.7862321734428406,0.0931132286787033,0.0767223834991455,0.1340696364641190,1.3260869979858398,-0.6341760158538818,1.1426836252212524,-1.4648092985153198,0.4410055577754974,0.3495382368564606,0.3461599349975586,1.2816730737686157,0.0067706806585193,-1.0440526008605957,-0.8690729141235352,0.5282262563705444,-1.8140850067138672,1.5568008422851562,0.8245043158531189,0.1418219208717346,-1.1745882034301758,-0.1643114089965820,-2.2058591842651367,-0.3055205643177032,2.0404033660888672,0.1420000493526459,2.9480593204498291,-0.4164862334728241,0.3577423095703125,0.4792168438434601,-0.5949852466583252,-1.1552377939224243
degree_of,-2.5841958522796631,-0.3880698680877686,-0.4510199427604675,0.7713780999183655,-0.4436366558074951,1.6556975841522217,-0.6877350211143494,-0.6101781129837036,-0.7651145458221436,0.4921412765979767,-0.3700563907623291,0.9219463467597961,-0.1294868141412735,-0.9933773279190063,1.7976126670837402,-0.8125536441802979,0.7735415101051331,0.0393113195896149,0.1737097799777985,-0.4879447519779205,2.2778067588806152,-2.4621083736419678,-1.7344949245452881,-3.2436072826385498,-0.6124761104583740,0.0537323877215385,-0.1616002470254898,-2.3570597171783447,-0.5490486025810242,-0.1955846697092056,0.0488131307065487,-0.1647905707359314,-0.6342984437942505,-0.0783568173646927,-0.1848234981298447,-1.6831374168395996,1.4895008802413940,-1.5778281688690186,-0.1457921415567398,0.1287188977003098,1.2037576436996460,1.0977188348770142,1.1196604967117310,0.6900193095207214,1.6056454181671143,-1.5268453359603882,-1.8124159574508667,0.6630493998527527,-0.6381585001945496,0.6858814358711243,1.3172615766525269,-1.8291220664978027,1.4100308418273926,0.4321574270725250,-1.5324900150299072,0.5829354524612427,-1.0635337829589844,-1.0924366712570190,-0.3056637644767761,-0.5853040814399719,0.6331954002380371,-1.0380935668945312,1.1226178407669067,0.8039009571075439
connected_to,-0.1668745428323746,0.0727242603898048,-1.1891753673553467,-0.5558433532714844,2.2560606002807617,0.7859492301940918,0.7868086099624634,-0.1517665535211563,-1.5037035942077637,-1.4808145761489868,-0.2857555449008942,0.6893379688262939,0.7539095878601074,-0.6337410211563110,-1.3905199766159058,-3.5865938663482666,1.6298106908798218,-0.7265930175781250,1.5637573003768921,0.6115726232528687,1.2777938842773438,-0.7088623046875000,-2.7641673088073730,-1.4562588930130005,-1.5208923816680908,0.2234907746315002,-0.4031029343605042,-0.3300960659980774,-2.1762897968292236,0.8411425948143005,-0.4170792400836945,-0.6278787255287170,-1.5826547145843506,1.3264968395233154,0.1314016282558441,-1.2612596750259399,1.6803489923477173,0.7212873101234436,0.8110063076019287,0.9431075453758240,-0.7662642598152161,-1.8206410408020020,1.0955038070678711,0.2636237442493439,0.1570695489645004,1.2189772129058838,-0.5531133413314819,2.6265034675598145,0.6147364377975464,-2.4050922393798828,2.5276446342468262,-1.0868231058120728,-0.5523610115051270,0.2371640503406525,-1.8542288541793823,-1.2062498331069946,1.9547872543334961,1.3186545372009277,-0.7765145897865295,-0.8898499608039856,-0.7349179387092590,2.0351924896240234,-2.7416839599609375,0.1275153309106827
process_of,-0.5960095524787903,0.2525390684604645,-0.0770036652684212,1.0001889467239380,0.3673239946365356,0.0561037845909595,-1.4052588939666748,-0.4819600582122803,0.2877965867519379,2.2645115852355957,-1.1137671470642090,0.4581739306449890,-0.8766583204269409,-0.3202362358570099,0.8641768693923950,-2.1929457187652588,2.3080527782440186,-0.9972608685493469,-0.6925462484359741,0.3696263432502747,-0.5261491537094116,-1.9585858583450317,0.6463166475296021,-1.2127420902252197,-1.1821144819259644,0.0222654305398464,-0.6036568284034729,-0.7070267200469971,-1.4728863239288330,-1.7865916490554810,-1.2983654737472534,-1.3069521188735962,0.8023746013641357,0.5892909765243530,-0.0172669850289822,-0.8423753380775452,0.3874013721942902,0.0786354169249535,0.3386613130569458,0.5140613317489624,-1.7295219898223877,-1.6353563070297241,0.5035399198532104,-0.8885393142700195,0.9068941473960876,0.0560793727636337,-1.4103600978851318,0.3188841640949249,-1.2756839990615845,0.6980033516883850,-0.9698331356048584,-0.0014939452521503,0.9442332386970520,-0.0948908701539040,-0.7614725828170776,-0.9043225646018982,-0.1556859612464905,0.7016362547874451,0.4022015035152435,-1.0921715497970581,0.3587672114372253,-1.7647920846939087,0.2406295537948608,1.3397315740585327
co-occurs_with,1.4303025007247925,-1.3149894475936890,0.2727407217025757,0.3107374906539917,-1.1725989580154419,1.2110254764556885,-0.1850335597991943,-0.9649730920791626,-1.4755169153213501,-0.9619286656379700,2.4438738822937012,-0.4973298311233521,-1.3434228897094727,-2.5463008880615234,0.7469916343688965,-0.2937547862529755,0.6617845296859741,2.0564720630645752,1.8548344373703003,-1.2039827108383179,1.0283060073852539,-1.3369752168655396,-0.4005128741264343,-1.2535419464111328,-0.2946863770484924,-1.8975975513458252,-1.3341461420059204,-0.9389319419860840,-1.4175308942794800,0.3296572566032410,-1.7101542949676514,-1.2696800231933594,-1.6204775571823120,-1.3171736001968384,0.2135242521762848,1.6775904893875122,-1.0880577564239502,1.5126403570175171,0.4730770289897919,0.7022863030433655,-2.1621437072753906,-0.6387108564376831,-0.1105960980057716,1.4047189950942993,0.5262167453765869,-1.4288662672042847,-1.6735466718673706,2.6711685657501221,-0.5027821063995361,-0.7603786587715149,-1.2165093421936035,-2.4833033084869385,-0.9321782588958740,-0.7620154023170471,0.8079003095626831,0.8684974312782288,-0.7199165821075439,-0.5948726534843445,1.2714153528213501,-1.0523798465728760,-0.9730062484741211,-0.5234412550926208,0.0554061271250248,-1.0257285833358765
disrupts,0.8054003715515137,-0.2302372604608536,1.6846028566360474,1.1554560661315918,1.9371389150619507,-0.5011982917785645,0.9797962307929993,-2.5283546447753906,2.7998461723327637,0.8019997477531433,1.9382079839706421,0.0365917235612869,-0.1799468696117401,-2.0096995830535889,-1.4450998306274414,-1.2989641427993774,0.1600395590066910,-0.9374735355377197,0.4784170985221863,-1.7654514312744141,1.2188628911972046,0.4796840548515320,1.4359377622604370,-0.1206264793872833,1.2332966327667236,-0.6528756618499756,-0.3224222064018250,-1.9877420663833618,0.4755152761936188,-3.2355973720550537,-1.7258589267730713,-0.0016547342529520,1.3386975526809692,0.3969756960868835,0.7735907435417175,-1.2611356973648071,-0.0678399130702019,0.8231854438781738,0.7394977211952209,-0.3290027379989624,3.0235035419464111,0.4681801497936249,-1.4266927242279053,-1.5248025655746460,0.1674730032682419,-0.5068192481994629,0.1502494066953659,-0.2279836386442184,0.3115526139736176,-0.5032575726509094,0.1279467940330505,-0.1077956110239029,0.6101979017257690,-0.0699319243431091,0.4853707551956177,-0.2297073453664780,1.1531542539596558,0.7164662480354309,2.1009166240692139,0.9388636946678162,0.5058755278587341,-1.3968629837036133,0.7378208041191101,0.8076618313789368
issue_in,-1.6206398010253906,-0.1904512345790863,-0.6738222837448120,-1.3608704805374146,0.9777793884277344,-0.3840285241603851,-1.3973116874694824,-3.1291532516479492,-0.1384346485137939,-0.2314939796924591,0.4608402550220490,1.4656139612197876,0.3297942280769348,-0.1627417206764221,-0.4751664996147156,-0.7930755615234375,-0.4456997215747833,-0.5097445249557495,0.8583618998527527,-4.2749018669128418,-0.9821439981460571,-1.5957485437393188,-3.2776410579681396,0.9401072263717651,-0.7386438846588135,0.1351310759782791,0.3826844096183777,-1.3367515802383423,-0.2172366827726364,0.5515924096107483,0.5778367519378662,-2.4068813323974609,-1.7402086257934570,0.0574791245162487,0.0443190447986126,0.4571550488471985,-0.3434510231018066,1.5539084672927856,0.0090095810592175,1.9998706579208374,1.3204944133758545,0.1725788116455078,-0.0961889848113060,-0.6152758002281189,-0.3269011974334717,0.7184555530548096,-0.6652320623397827,-0.5649939775466919,-0.5392091274261475,-0.4203684031963348,-0.3571981191635132,-0.1534107774496078,-3.1070764064788818,-1.6657356023788452,0.2777282893657684,-1.7293250560760498,-1.6393409967422485,-0.0754117146134377,3.0065472126007080,1.0917385816574097,-1.4868603944778442,-0.0224283095449209,1.1117674112319946,-1.1824804544448853
part_of,0.8955418467521667,2.2705948352813721,0.5381776094436646,1.1963547468185425,2.1848149299621582,-0.2746312916278839,-1.7737619876861572,-0.7786846756935120,1.5265195369720459,0.8374204635620117,-1.8279634714126587,1.4286817312240601,-0.7543020248413086,-2.5585687160491943,-1.5895873308181763,-4.3453006744384766,-0.0972985401749611,-1.4960224628448486,1.6644403934478760,0.9883053898811340,-0.1364322006702423,-0.9283789396286011,-1.2313629388809204,-1.8885453939437866,0.2925690412521362,-0.0207379870116711,-1.0794405937194824,-0.4034942686557770,0.2527727186679840,0.1016108319163322,0.4805235266685486,-0.7800897955894470,1.5009803771972656,-2.9059348106384277,0.1323474943637848,-0.2578816115856171,-0.3230610489845276,0.0419748835265636,0.8817981481552124,0.2857730686664581,-1.1267644166946411,-1.0207523107528687,-1.0931997299194336,0.2310703992843628,0.0655607283115387,-0.1658195406198502,0.2356155365705490,-0.3400806188583374,0.8497151136398315,-0.1898334622383118,-0.4602681994438171,0.3224440813064575,0.0623980015516281,0.0751021280884743,0.1280968040227890,0.5140051245689392,0.0709616094827652,0.1092581823468208,-0.0707529187202454,-0.9789794683456421,1.1765283346176147,-2.6577234268188477,-0.6906303167343140,0.5877676010131836
measures,0.0240421295166016,0.9488584995269775,-1.6830673217773438,0.1261956840753555,0.9292430877685547,-1.1023744344711304,0.0655824393033981,1.3567844629287720,0.3833484053611755,-0.3729653358459473,-2.1266810894012451,-1.9258147478103638,-1.7695399522781372,-1.3045172691345215,-0.4265719056129456,0.6025221943855286,-2.6630468368530273,0.6848777532577515,-0.7544379234313965,-1.4321186542510986,1.0344521999359131,-1.5100855827331543,1.5900391340255737,-0.5255970358848572,-0.0218724552541971,0.7566269040107727,-0.7909594178199768,-1.1108334064483643,1.5413334369659424,0.7512505650520325,-0.7561893463134766,-1.0403647422790527,-2.3025195598602295,0.9313318729400635,-0.1759706288576126,-1.1928131580352783,0.3954527378082275,-1.6873306035995483,0.3500860631465912,0.1493126899003983,1.4528405666351318,-0.1239640340209007,-1.4295170307159424,0.1138936504721642,0.5820167064666748,-0.0918378308415413,-0.6514401435852051,0.2975602149963379,-1.1788889169692993,1.2364255189895630,-1.0729901790618896,-0.7320341467857361,-1.3585400581359863,-0.2633298039436340,-0.5805121064186096,1.0492471456527710,0.3198837339878082,-1.7371253967285156,1.2353382110595703,0.7479001879692078,-2.2288262844085693,1.0468567609786987,-0.1219235509634018,-0.9074657559394836
prevents,-1.1806825399398804,0.1930588781833649,0.4710714221000671,0.7753500938415527,-0.0741258189082146,-0.5130938291549683,0.0930903628468513,-0.9153378009796143,0.1149293705821037,-0.4804969727993011,-0.6384747028350830,-0.0892541259527206,-1.7795990705490112,-0.9760555028915405,-1.5068355798721313,0.3248054087162018,0.3233748674392700,-2.1012108325958252,1.1083465814590454,-1.0967191457748413,-0.9618730545043945,-1.1749843358993530,-1.1057788133621216,-0.3964029252529144,-2.5183420181274414,0.0252763349562883,-0.0373268201947212,-0.2794882655143738,-2.7850737571716309,1.3296248912811279,0.3979153931140900,-1.4805715084075928,-0.8249737024307251,1.0457085371017456,-0.7495624423027039,1.4616150856018066,0.1322987526655197,-1.1458159685134888,0.7569939494132996,1.2965255975723267,1.1107635498046875,0.9395312070846558,0.2176355868577957,0.1702238321304321,-0.3218116760253906,0.1309861540794373,-0.5884238481521606,0.7852382063865662,-0.7625203132629395,-1.7866859436035156,1.3443669080734253,-0.2863162159919739,-1.5277061462402344,-2.5833878517150879,-0.8137320876121521,-0.0099392803385854,-0.4425127208232880,-1.5687525272369385,0.7772318124771118,0.8046785593032837,1.1653044223785400,1.9900804758071899,-0.2529552280902863,-1.0320165157318115
causes,-0.3151890337467194,-0.5606096386909485,-0.5691593885421753,0.1849658638238907,-3.0715684890747070,-1.8830132484436035,-1.8695240020751953,-0.9958322644233704,-0.9557057619094849,0.5965879559516907,-0.9245375990867615,-0.7892383337020874,0.6124380826950073,-2.3363387584686279,-1.1920213699340820,1.8115040063858032,0.6944851875305176,-0.1999457925558090,-0.1834117174148560,-0.3957833051681519,-2.5917825698852539,-0.9921571016311646,-0.6203741431236267,-1.1952595710754395,-0.8622089624404907,-2.3724117279052734,-1.7037873268127441,0.8628940582275391,-1.3520915508270264,1.0943197011947632,0.1427991241216660,-2.8209660053253174,-0.8442012667655945,1.2099711894989014,-1.1236819028854370,-0.6801446080207825,-0.4401250481605530,-1.3965115547180176,0.8296977281570435,3.3130893707275391,-3.0176913738250732,-0.3441292941570282,0.1441749930381775,-0.2919591367244720,-1.1861214637756348,-1.2570257186889648,-0.0989139303565025,0.0499378256499767,-1.1747758388519287,2.5405592918395996,1.1880781650543213,-0.4992934167385101,-0.7745954990386963,-0.3589477539062500,-0.6184265613555908,0.1125571429729462,-1.0184462070465088,1.3090738058090210,0.7838266491889954,0.8779046535491943,2.1739721298217773,-0.8771644830703735,-1.2266423702239990,-0.8491268754005432
indicates,-1.7228472232818604,2.3966531753540039,0.7611477971076965,0.0698252543807030,-0.4741345643997192,2.9634785652160645,-0.7402244210243225,0.1088848784565926,-1.3458563089370728,1.3544428348541260,-1.9588941335678101,-0.7310015559196472,-0.9978790879249573,0.0702474266290665,-0.3380211591720581,-1.4233102798461914,0.1685437858104706,-0.7646581530570984,-0.1110684350132942,-1.9038988351821899,-1.3857134580612183,-0.4257070422172546,0.2447399497032166,-0.5938327908515930,-0.6082489490509033,1.4090523719787598,-2.1499295234680176,0.3016659617424011,1.3476810455322266,-1.8178794384002686,0.2407621592283249,-0.5870174169540405,1.3915822505950928,1.2051546573638916,1.7052781581878662,0.8069165349006653,-0.6945223212242126,-0.3209770619869232,-0.3824521899223328,2.8934710025787354,-1.6662628650665283,1.7027317285537720,0.9637131094932556,-1.4121408462524414,-1.1312946081161499,-1.1417195796966553,0.4811635613441467,0.0641054585576057,0.8631669878959656,-1.0014934539794922,-0.9713738560676575,-1.7719796895980835,1.5013301372528076,0.4432301521301270,-1.6841812133789062,-0.3327017128467560,0.1906560212373734,1.4809221029281616,1.0265903472900391,-0.5590573549270630,-1.4708133935928345,0.8474088907241821,1.2378226518630981,0.3371780216693878
