relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
produces,0.5382229685783386,0.3746904730796814,-0.0145248332992196,0.0754077211022377,0.0082870461046696,0.0861317813396454,0.3939411640167236,1.7302262783050537,0.4258861243724823,0.0526225976645947,-0.0613918267190456,-0.1101445481181145,0.0015354780480266,0.3174868226051331,-0.0291689950972795,0.1102023199200630,0.0083103850483894,0.0107024693861604,-0.0765594393014908,-0.2139231413602829,0.2870266437530518,0.4040286540985107,-0.0723213702440262,0.0952895879745483,-0.1219487786293030,-0.1641892343759537,-0.7226141691207886,0.2238542288541794,0.3763360381126404,0.2865195870399475,0.0765609368681908,-0.0955108329653740,0.1187671422958374,-0.0027983854524791,-0.3605949878692627,0.1535820364952087,0.0019439819734544,0.0007606437429786,0.0932171493768692,0.0750886201858521,-0.1586960554122925,-0.1485700011253357,-0.1740479171276093,-0.0342582166194916,0.0514778643846512,0.2011760324239731,0.0520015209913254,-0.1570540964603424,-0.0100326072424650,0.0031695307698101,-0.1351892203092575,0.1660862863063812,0.8528400659561157,-0.3850632607936859,0.0425322093069553,0.0106604304164648,0.0006738807423972,-0.0007533532916568,-0.1300587803125381,0.1454871445894241,0.0644962266087532,0.0047296676784754,0.3049538731575012,-0.0214301068335772,0.4837227463722229,0.3902339041233063,0.0022682170383632,-0.0005799864302389,-0.0590509101748466,-0.0492032282054424,0.1358366310596466,-0.1170986071228981,0.0757241249084473,-0.1167792454361916,0.5334377288818359,-0.1948289722204208,0.6554415225982666,-0.2618159055709839,-0.0036898325197399,0.0106353424489498,0.0167736429721117,0.1734267920255661,-0.2840615212917328,0.1452946364879608,0.1638468056917191,-0.1857512891292572,0.0264881104230881,-0.0140356486663222,-0.2130985707044601,0.0955241769552231,0.0008592759841122,0.1563856303691864,-0.0509777367115021,0.0439853817224503,0.0091734854504466,0.1462925970554352,-0.1685198247432709,-0.0885377526283264,-0.1124617159366608,-0.1486596465110779,-0.4277876019477844,-0.7829043269157410,0.2775966227054596,0.1904875189065933,-0.2512753903865814,-0.0238852687180042,-0.0385193824768066,1.8871639966964722,-0.3675801455974579,0.3833765685558319,-0.1485571414232254,-0.0297813154757023,-0.2075418680906296,-0.2201167643070221,0.1130776852369308,-0.2311339080333710,0.0752941742539406,0.1702415198087692,-0.1538648903369904,0.1750277578830719,-0.0050489003770053,0.0977245345711708,0.0268213916569948,-0.0975432619452477,-0.1891514211893082,-0.0798741653561592,-0.2379512190818787,0.1240948289632797
degree_of,0.1273357123136520,-2.1653139591217041,-0.3040230870246887,0.4306715726852417,0.3847889602184296,-0.1005480587482452,2.9539880752563477,-0.2568940520286560,0.3837646842002869,-0.1389151513576508,-0.3681545555591583,0.1776801794767380,0.2125510573387146,-0.0070263179950416,0.4108533561229706,-0.1042167916893959,0.0616482831537724,0.1166952177882195,-0.0400769822299480,0.2335934638977051,-1.4151847362518311,-0.4850096404552460,-0.1595346480607986,0.1846244633197784,0.0810619965195656,-0.2739992439746857,0.6105747222900391,-0.0949408337473869,0.0915188640356064,-0.1079479455947876,-0.1259928941726685,0.3436011970043182,-0.3265270590782166,0.1289941668510437,0.3934006392955780,0.1881654262542725,1.4629180431365967,0.1447251141071320,-0.8395549654960632,0.1589066237211227,0.2155620157718658,-0.2381377667188644,0.5661798715591431,0.2465302199125290,0.2551986277103424,-1.1396427154541016,-0.5557064414024353,-0.2000221908092499,0.2632967531681061,-1.2923749685287476,0.0137892784550786,-0.5969514846801758,1.2236150503158569,-0.2547397315502167,-0.2139890193939209,-0.0402532555162907,-0.2280805557966232,0.1358311921358109,-0.1352224349975586,-0.0416971482336521,-0.3980049490928650,-0.1125625148415565,-0.0075543131679296,-0.4628525376319885,-0.0894202739000320,0.1090418398380280,0.4474502205848694,-0.2708744406700134,-0.0750519484281540,0.0173525679856539,0.2804199755191803,-0.1425028741359711,-0.5195281505584717,-0.1674814522266388,-0.3388143479824066,-0.0840998813509941,0.8952659368515015,0.0245379265397787,0.0050283898599446,-0.2130923420190811,-0.2648738026618958,0.1599615365266800,0.0779053047299385,0.2601191997528076,-0.1319935917854309,-0.0866082161664963,0.1430073380470276,0.1758154779672623,-0.2486466914415359,-0.1108776777982712,-0.2446468472480774,0.1068268641829491,-0.2795911729335785,0.2590039670467377,-0.0163468420505524,0.2036074697971344,-0.3003092408180237,0.2293532937765121,0.6463122367858887,0.1043974235653877,-0.0647958666086197,0.0432135201990604,0.0514742247760296,-0.0062698712572455,-1.2074834108352661,0.3729299008846283,1.7749398946762085,0.3386669158935547,-0.3980983495712280,-0.5707898736000061,-0.8278490900993347,-0.1982884854078293,0.2588585615158081,-0.1680679917335510,-0.8858669996261597,0.1846039891242981,0.2643004655838013,0.1012195721268654,1.3182009458541870,-0.2369913905858994,-0.5379838347434998,0.3206098079681396,-1.5498315095901489,-0.1380133479833603,-0.1648937165737152,-0.0448112711310387,0.5606220960617065,0.2459539920091629
connected_to,0.2577459216117859,0.1097913458943367,-0.0341056995093822,0.4604923725128174,-0.3906779885292053,-1.0034940242767334,0.2530586123466492,-0.2321183085441589,0.3542731106281281,-0.1137767732143402,1.1934366226196289,-1.2711921930313110,-0.6868845224380493,-0.6725422143936157,-0.2985144853591919,-0.1595715880393982,-0.5064446330070496,-0.1769083589315414,0.5565674901008606,-0.7995591163635254,0.7117736339569092,0.1699110418558121,-0.0608096495270729,-0.0748978704214096,-0.0106967827305198,0.0631158351898193,-0.3178500831127167,0.7019907832145691,-0.1957736760377884,0.0022772862575948,0.1035776138305664,-0.2910418510437012,0.1182591989636421,0.0241288971155882,0.5419955253601074,-0.3128717541694641,0.0051088375039399,0.0116721028462052,-0.0585883930325508,0.0201201252639294,-0.1117682233452797,-0.0663945823907852,-0.3247622847557068,-0.8718264102935791,0.3589921593666077,0.3603707551956177,0.1740196198225021,0.3330805599689484,0.0060524260625243,-0.0015037159901112,0.7531952261924744,0.8073215484619141,1.2311388254165649,-0.1070974543690681,0.4642733037471771,-0.2075729072093964,-0.2008946835994720,-0.0943369790911674,-0.1983432173728943,-0.3130138516426086,0.2060219943523407,-0.0977884083986282,-0.1184106394648552,-0.3355728387832642,0.2093144804239273,-0.0516071803867817,0.8174092769622803,0.1580419838428497,0.0439664088189602,0.6228647232055664,0.4415061175823212,-0.0445032343268394,-0.2557959258556366,0.4003079831600189,-0.3909459710121155,0.0887995734810829,-0.3890660107135773,0.1453962773084641,-0.0472160428762436,0.3625333607196808,-0.0000270007749350,-0.0282931607216597,0.0016541713848710,0.0087029440328479,0.1067852601408958,0.0048119788989425,-0.4268341064453125,0.2828235924243927,0.1082161515951157,0.1762666851282120,-0.3650763034820557,0.0284638479351997,0.0657253190875053,-0.0021988153457642,0.1006798222661018,-0.1117958724498749,-0.1989623308181763,0.3369079828262329,0.0635927915573120,0.0115909883752465,0.0606165267527103,-0.1973578929901123,-0.0058997403830290,-0.0597928389906883,-0.4727861583232880,-0.6957160234451294,1.4190471172332764,-0.2605826258659363,-0.4395486414432526,0.0841539725661278,-0.2108291983604431,0.0132205039262772,-1.8925715684890747,-0.0191475134342909,-0.0002812031889334,0.0323923304677010,0.5134725570678711,0.4048748910427094,0.4487034976482391,0.3340416848659515,0.5301358699798584,-0.3844826519489288,0.2693754732608795,-0.2431138902902603,0.3779716193675995,0.0640406385064125,0.2212817519903183,-0.0798244923353195
process_of,0.2681512534618378,0.3439287245273590,0.2096643000841141,-0.1203404292464256,-0.0002336399775231,0.0002804155810736,2.0405490398406982,-0.1708399951457977,0.0007930216961540,-0.0010527650592849,0.0044212834909558,-0.0013705331366509,-0.0095733702182770,0.0161386039108038,-0.0208174623548985,-0.1455989032983780,-0.0738208517432213,-0.1425098627805710,-0.1000634431838989,0.0852790176868439,-0.0030952708330005,0.0154672916978598,-0.0486019141972065,0.0291951168328524,-0.0544536486268044,-0.2657007277011871,0.1459492295980453,-0.6933487057685852,0.0193987116217613,0.0406712852418423,-0.0074827806092799,0.0364860482513905,0.2828785777091980,-0.0114829055964947,-0.1459958106279373,0.2885878384113312,-0.0137039041146636,-0.0117466803640127,0.0000508040247951,0.0033247484825552,-0.0169351529330015,-0.2231845408678055,0.2149953544139862,-0.1644641458988190,-0.0004441326309461,-0.0081789083778858,0.0000495860258525,-0.1640895605087280,0.0240848157554865,-0.0338310599327087,0.0219279378652573,0.0235078129917383,1.7766379117965698,0.4902516603469849,0.3160847723484039,0.1820875257253647,0.1117510199546814,-0.1280902922153473,0.0102966828271747,0.0917913466691971,0.0906853005290031,-0.0860124081373215,-0.0872581452131271,0.0636135786771774,-0.7901508808135986,-0.1507551819086075,-0.2459299862384796,-0.4499586522579193,0.0307331960648298,0.0335394293069839,0.1442283540964127,0.0792001411318779,-0.1797758787870407,-0.0007874947041273,-0.0037652049213648,-0.0312252864241600,0.1133297979831696,0.0210893042385578,-0.0029035864863545,0.0942093804478645,-0.0639541968703270,0.0096641909331083,0.1411420702934265,0.0233187191188335,0.0307260677218437,0.1425495296716690,0.2859860658645630,0.1321793198585510,0.0183017011731863,0.1580934822559357,-0.1334657073020935,0.0410401187837124,0.0173982381820679,-0.0398742333054543,0.2944952547550201,0.1533506363630295,-0.2251357585191727,-0.0993611365556717,0.0457371994853020,-0.0275874249637127,-0.0070470930077136,0.0051697138696909,-0.0009614250739105,0.0487662777304649,-0.0468567721545696,-0.1670622527599335,-0.0139941498637199,0.0056559783406556,-0.0031695745419711,-0.0098139038309455,0.1234513372182846,-0.1045589894056320,0.2340806126594543,-0.0078978510573506,-0.1053847149014473,0.0754746645689011,-0.0002842365356628,-0.0552538149058819,1.0584676265716553,-0.5788767933845520,0.0541379116475582,-0.0026551228947937,0.2282828688621521,-0.0851705521345139,-0.0972658917307854,-0.1330653727054596,0.0012964881025255,0.0678641125559807
co-occurs_with,0.0737518742680550,0.5475717186927795,-0.0397490821778774,-0.1321984231472015,-0.3979244828224182,-0.0351543910801411,-1.9911644458770752,0.9774101972579956,-0.2467250972986221,0.1651414036750793,-0.4311177730560303,0.2762425839900970,0.0098595535382628,-0.3071101307868958,0.4567849636077881,0.0031644408591092,-1.9707937240600586,-0.5413746833801270,0.1067364141345024,0.2225582897663116,-0.6605692505836487,-0.0473819784820080,-0.6666563749313354,0.2272307425737381,0.0468409471213818,-0.2029678374528885,0.4848349392414093,0.6586499214172363,0.0818457603454590,-0.3648519814014435,0.0148451440036297,0.1697270423173904,-0.2574681639671326,-0.3636748492717743,0.0303059928119183,-0.3014139831066132,-0.4669332206249237,-0.0909938216209412,-0.2566706538200378,-0.2013365328311920,0.2023305743932724,0.0328289195895195,0.1042799577116966,0.3037665784358978,1.5541081428527832,-0.0371225252747536,0.0558577589690685,0.1907636076211929,-0.0766870900988579,0.3603355586528778,0.1662312746047974,-0.3007075488567352,1.5992608070373535,-0.1222265511751175,-0.1421028673648834,-0.2614317834377289,0.0807767063379288,-0.0295985415577888,-0.0896556004881859,0.1951104700565338,0.0728951916098595,0.1938011497259140,0.0192966442555189,0.1692299097776413,0.1105842292308807,-0.2438259869813919,-0.0870948955416679,-0.6084577441215515,-0.0305846650153399,-0.4330001175403595,0.0869063064455986,-0.0806167572736740,-2.2535154819488525,-0.1135879978537560,0.1483482867479324,-0.2806428968906403,0.0032562911510468,-0.0523771047592163,-0.1766481101512909,-0.3203712403774261,0.0185430403798819,0.2310302853584290,-0.1114579290151596,0.1243392601609230,0.0762178003787994,-0.0487485453486443,-0.3883842527866364,-0.0523046702146530,-0.3472334146499634,-0.2194544225931168,-0.9148585796356201,0.1507106572389603,-0.0257937498390675,0.4681878387928009,-0.4275632798671722,-0.2962382733821869,-0.1746011376380920,-0.0304418019950390,-0.3329523503780365,-0.0544071905314922,-0.5788844227790833,-0.1389923393726349,0.3186803758144379,-0.0431014038622379,-0.1623060107231140,0.1292870044708252,0.0665528029203415,2.2147495746612549,-0.0117108151316643,0.4425260424613953,-0.0823215171694756,-0.4721125960350037,0.0206568650901318,0.3834128677845001,-0.1801888942718506,0.3799656927585602,0.1611837893724442,0.0008082890417427,1.1637994050979614,-0.0596060194075108,0.1387095898389816,0.0538109317421913,0.0879290848970413,0.0650347545742989,-0.0192937217652798,-0.3979635536670685,-0.5128796100616455,-0.2323039919137955
disrupts,0.4387588798999786,0.9544551968574524,0.1144473627209663,-0.0444890186190605,-0.3080884218215942,0.2303698658943176,1.8593550920486450,0.3379600942134857,-0.1263579726219177,0.0114512350410223,-0.0449303202331066,0.3430790305137634,0.0431136935949326,0.1634708195924759,-0.0859168469905853,-0.2634910941123962,0.4662248194217682,-0.1298125237226486,-0.2850284874439240,0.1826252937316895,-0.0254595074802637,-0.1532867997884750,0.0179914440959692,0.3317632079124451,0.0538186766207218,-0.2299281507730484,0.3776237964630127,0.1349515318870544,-0.0218232553452253,-0.3313021063804626,0.3257586956024170,-0.4071448147296906,0.0206694100052118,-0.0443237014114857,0.0620122514665127,-0.1168062910437584,0.1634832024574280,0.1275080740451813,0.6079434156417847,-0.1871362328529358,0.1536761969327927,-0.0385245159268379,-0.2314349710941315,0.0542303770780563,-0.0631002485752106,-0.2618488967418671,0.1752479225397110,-0.1429124623537064,-0.1579633355140686,-0.3822977542877197,0.2311715781688690,0.0144686494022608,0.3467628657817841,-0.2390086650848389,0.0165362153202295,0.0540877133607864,-0.0652716904878616,0.0231975577771664,0.1690177321434021,-0.0714219734072685,0.1875977069139481,0.6118377447128296,0.0042758909985423,-0.1147308275103569,-0.4223161339759827,0.2669408917427063,0.0574186146259308,0.9110271930694580,0.1266279667615891,0.2386184930801392,-0.1137552112340927,-0.2233702540397644,0.1672245115041733,-0.0112041486427188,-0.1985041201114655,0.0456810891628265,-0.0771029740571976,-0.0293947178870440,0.1277460157871246,0.0039224876090884,0.2531473934650421,0.3698828816413879,-0.3029799163341522,-0.4141165912151337,0.1935979276895523,0.1920298188924789,0.1311152577400208,0.2153756618499756,-0.0934403538703918,0.0805119648575783,-0.1528909504413605,0.2130238264799118,0.1033847257494926,0.1121022477746010,-0.0524392016232014,0.0722438097000122,-0.0458721891045570,0.1685594618320465,0.0190251618623734,0.0866722017526627,0.3747606277465820,0.3368236422538757,-0.0792163014411926,0.1892828047275543,1.0078316926956177,0.1266385167837143,-0.5307026505470276,-1.2606726884841919,0.3460029065608978,0.2346239835023880,-0.0264297351241112,0.0042051887139678,-0.3022885024547577,-1.5378857851028442,0.1467316150665283,-0.1060461550951004,-0.1279346197843552,-0.0448787286877632,-1.2253584861755371,-1.8769955635070801,0.2129950672388077,0.0761301890015602,0.1389810144901276,0.0150223094969988,0.0546078942716122,0.0696330964565277,-0.0999795198440552,-0.2565888762474060
issue_in,0.8090729713439941,0.1310351043939590,-0.0049925004132092,0.0007331716478802,-0.0321842953562737,-0.0018441225402057,0.0087474416941404,-0.1172560378909111,0.0035920655354857,-0.0189803019165993,0.0327799245715141,-0.1589283794164658,0.0777825340628624,-0.0634787753224373,0.0981675162911415,-0.1823030859231949,0.0707819983363152,0.2048464119434357,0.0037862914614379,0.0008357153856196,-0.0920973941683769,0.0534839667379856,-0.0289989225566387,-0.0035501488018781,0.0006562899798155,-0.0016934095183387,-0.7046567797660828,-0.1444647759199142,-0.0668392851948738,0.0639695450663567,-0.0193642638623714,0.0048389304429293,-0.0096992319449782,0.1193185225129128,-0.0267633087933064,-0.0048846444115043,0.4307700395584106,-0.0687322616577148,0.0506788156926632,-0.1250492185354233,0.0017131548374891,0.0162672586739063,0.0002903307904489,0.0047185770235956,-0.0225126538425684,0.0026739884633571,0.0044538890942931,0.0008971721981652,0.9608974456787109,0.0966665819287300,-0.0083307679742575,0.0582626312971115,0.1806270033121109,-0.1096963137388229,0.0416107997298241,-0.1201635003089905,0.0009589593391865,0.0112393023446202,-0.0080967638641596,-0.0335230939090252,0.0046451515518129,-0.0001808207161957,0.0009990470716730,-0.0389747656881809,0.9042613506317139,0.3692927956581116,-0.0058601256459951,-0.0079788165166974,0.0076345410197973,-0.0230486709624529,0.0101553844287992,-0.0649835094809532,0.0902439355850220,-0.0176280532032251,0.0378064550459385,-0.0156831704080105,-0.0017010121373460,0.0020844328682870,0.0089252702891827,-0.0193148199468851,0.0020723151974380,-0.0002861866669264,-0.0010261286515743,0.0014733561547473,-0.0198552217334509,0.0080427462235093,-0.1539320796728134,-0.0046180472709239,0.1147249341011047,0.0600477829575539,-0.2098649442195892,-0.0761187672615051,-0.0037547873798758,-0.0020843453239650,0.0244259592145681,-0.0329942815005779,-0.0741964280605316,0.0456091053783894,-0.0020442006643862,0.0046224640682340,-0.0283134430646896,0.0189398806542158,-0.1553375869989395,0.3885743319988251,-0.6712079644203186,-0.5299085974693298,-0.2286637127399445,1.7749738693237305,0.1590928733348846,-0.1331258714199066,0.1095184832811356,-0.0110449530184269,0.0000391107896576,-0.0044648121111095,0.0802517905831337,-0.0221069939434528,-0.0030713989399374,0.0323247686028481,0.6382809281349182,2.2044248580932617,-0.0016679015243426,-0.0001483680389356,-0.0355156101286411,0.0259149204939604,-0.0649864003062248,0.0746076703071594,-0.0304939225316048,-0.0280819665640593
part_of,0.1312900483608246,-0.3291785717010498,-0.1903041601181030,0.0646683871746063,-0.0062470077537000,0.0004201741248835,0.4208714962005615,0.6377564668655396,0.0050728190690279,0.0128251602873206,0.0043679191730917,0.0068733370862901,-0.0112336268648505,0.0009740566601977,-0.0154726617038250,-0.0561614707112312,-0.1241801306605339,0.1333081275224686,0.0044509568251669,0.0181274004280567,0.0022355711553246,0.0102517828345299,-0.0079997545108199,0.0046846140176058,-0.2753963768482208,-0.1932906210422516,0.2903033792972565,0.2105180323123932,-0.0093497214838862,0.0030316039919853,0.0262704063206911,-0.1603404581546783,-0.0251607596874237,0.0118976905941963,-0.1044463515281677,0.0156200863420963,0.0152383651584387,0.0463253706693649,-0.0008310516132042,0.0041971369646490,-0.2319853007793427,0.0241198167204857,-0.1785424202680588,0.0202679336071014,-0.0118216490373015,-0.0381875932216644,-0.0370923615992069,0.0152404867112637,0.0026986855082214,-0.0119118839502335,-0.0056755049154162,0.0276630483567715,-1.9973838329315186,-0.7969398498535156,-0.0897876992821693,-0.1812718063592911,0.0421898365020752,0.0648106262087822,-0.0446667745709419,0.0969099551439285,0.0349644050002098,-0.1701697707176208,-0.0762420892715454,0.0181217007339001,-0.4785445630550385,-0.3740900158882141,-0.2814506888389587,-0.3621997237205505,-0.1959216892719269,-0.2166297137737274,0.0523775368928909,0.0090387491509318,-0.1656729727983475,-0.0618343800306320,0.0154641494154930,0.0078550726175308,-0.0279337968677282,-0.0874314159154892,-0.0011333266738802,0.0170060507953167,0.0302961468696594,-0.0087399464100599,0.0243922993540764,-0.1517670899629593,-0.1265681087970734,0.0126747079193592,0.1544483006000519,0.2658774554729462,0.0344971083104610,0.0105236433446407,-0.0189013537019491,0.0299322921782732,-0.0105806086212397,0.0014710143441334,-0.3248369097709656,-0.0374991521239281,0.0098053058609366,-0.2580626010894775,0.0092634772881866,-0.0975166559219360,-0.0021955622360110,0.0338501669466496,0.0017516486113891,-0.0031037211883813,0.0346916057169437,-0.0287242569029331,-0.1136469691991806,-0.1038463264703751,-0.0062478128820658,0.0030753449536860,0.0443853698670864,0.0537149161100388,-0.0702894702553749,-0.1051864624023438,-0.0097646238282323,0.1223486661911011,-0.0004905457026325,0.0011520943371579,-2.0660982131958008,-1.3419964313507080,0.0222596917301416,0.0063693858683109,-0.0742445960640907,-0.0101959854364395,-0.0723587498068810,0.0579658523201942,0.0080857602879405,0.0055087036453187
measures,1.0847315788269043,-0.4185683727264404,0.2124089896678925,0.0885857939720154,0.0719682872295380,0.0935095325112343,-0.1384851485490799,-0.1416686773300171,0.0106697371229529,-0.1010061204433441,0.1042197942733765,0.1240631341934204,0.1888853907585144,0.2553007900714874,0.0215996075421572,0.1136892884969711,0.0829923674464226,-0.1150413528084755,-0.1503567993640900,-0.2224595546722412,-0.1922848224639893,-0.0412049517035484,0.1764326542615891,0.2216429114341736,0.0909816473722458,-0.1550882905721664,0.7007814645767212,0.2278885841369629,-0.2622769474983215,0.2551519572734833,0.1616125106811523,-0.2030811756849289,-0.0695539489388466,0.1951895356178284,-0.1849368363618851,0.1844682097434998,0.0352972410619259,0.1680630594491959,-0.1093144863843918,0.0182083845138550,0.2446732074022293,0.2667324542999268,-0.0011521802516654,-0.1603781431913376,-0.3251768648624420,-0.3035188019275665,0.0002051010087598,-0.0368741936981678,-0.4406491816043854,-0.3599904775619507,-0.1858195513486862,-0.2187338322401047,0.2785393595695496,-1.0091006755828857,0.0457714088261127,0.1194569021463394,0.3940483927726746,0.3538613617420197,-0.2045312970876694,0.0027078564744443,0.0081953387707472,-0.1425948441028595,-0.2091468721628189,-0.1623729169368744,-0.3004710376262665,-0.2386215180158615,-0.1469436287879944,-0.9724741578102112,0.1702375859022141,0.1913313120603561,-0.1240082755684853,0.1002509593963623,-0.1044647619128227,-0.0746800377964973,0.3425469994544983,0.1077655777335167,-0.0255273971706629,0.0970411449670792,-0.1572132557630539,-0.0661184713244438,-0.1751023381948471,-0.1623519808053970,0.2881237566471100,-0.1505418121814728,-0.1420969218015671,-0.0486210100352764,-0.1821698397397995,-0.0495550967752934,-0.2824837565422058,0.2351592481136322,-0.0258961468935013,-0.0317147821187973,0.0345802642405033,0.0384640917181969,-0.1648305058479309,0.1250404864549637,0.0509433597326279,-0.0480148531496525,0.2270230203866959,0.2691147327423096,0.1970814615488052,0.7406141161918640,0.2365803420543671,0.0473061278462410,0.0091776931658387,0.0034332154318690,2.1316349506378174,-0.0995526537299156,-0.8162626624107361,0.0782619044184685,0.1598300337791443,-0.0723668262362480,-0.1018166542053223,0.1304392367601395,-0.1449517756700516,-0.2124723643064499,-0.1400689333677292,0.0520129650831223,-0.2827612161636353,-0.5872688889503479,0.1297461986541748,-0.0246828291565180,0.1547062844038010,-0.1813786774873734,-0.1914186775684357,0.0427119806408882,-0.1465205103158951,0.3057771623134613
prevents,-0.0769164487719536,-0.4737497866153717,-0.3175238072872162,-0.7896331548690796,0.0154404118657112,0.4207668602466583,-1.6153962612152100,-0.6473733782768250,-0.2289623618125916,-2.5595691204071045,-0.2813193798065186,-2.7748584747314453,0.1139948815107346,-0.6046958565711975,-0.0647353082895279,0.0325746461749077,-0.3432338237762451,-1.9016500711441040,-0.0577625185251236,-0.2152503579854965,0.5227375030517578,-0.0855149552226067,0.1324764788150787,0.2248160392045975,0.0444813705980778,-0.0854730755090714,-0.4079009294509888,0.3929956853389740,0.1359156817197800,-0.0386764779686928,-0.4689753949642181,-0.1308159530162811,0.0159422457218170,-0.0941034182906151,-0.1154656037688255,0.0997848212718964,0.2846262156963348,1.2994420528411865,-0.2065108567476273,0.1060912236571312,0.1775109469890594,-0.1137049198150635,-0.1410995423793793,-0.1841487139463425,-0.0420274920761585,0.3449720442295074,0.3753063976764679,-0.3071802258491516,-0.3672116696834564,-0.3640924990177155,0.7610995173454285,0.2823265790939331,-2.5522611141204834,0.4930641651153564,-0.0932082608342171,0.0973402485251427,-0.0110960099846125,0.1403135806322098,-0.1188883408904076,0.0710429847240448,0.0031229839660227,-0.4031818509101868,0.0235161930322647,0.0907465741038322,-0.2255444228649139,-0.1459344625473022,0.3486940562725067,0.2137430757284164,0.3425231277942657,0.1685802936553955,-0.0631974786520004,-0.0781855732202530,0.0501117520034313,-0.0091291442513466,0.4939448535442352,-0.1288958340883255,-0.4131217598915100,0.2397895306348801,0.5876127481460571,-0.0115277795121074,-0.4066751897335052,0.2646842598915100,0.2616753578186035,-0.4973702430725098,-0.3283150792121887,-0.2897558212280273,-0.0642188116908073,0.5336490273475647,0.0503807999193668,0.1315716356039047,0.1674655675888062,0.1570063233375549,0.3960420191287994,-0.4085764288902283,-0.4457341432571411,-0.2335460782051086,-0.4248979687690735,0.1794805079698563,-0.6391131877899170,0.6420899033546448,-0.1729760766029358,-0.3409565389156342,-0.0505983233451843,0.0085490830242634,0.4367158412933350,-1.0929334163665771,-1.6945538520812988,-0.2653719186782837,0.1118183583021164,0.1095917522907257,-0.0079570971429348,-0.3424586355686188,-0.1050561666488647,0.0181941837072372,-0.0353192500770092,-0.0707787871360779,-0.2463942468166351,0.0670692026615143,-2.8007941246032715,-1.6703459024429321,0.0216911714524031,-0.2779227495193481,-0.2366459816694260,0.3022813200950623,-0.1533934623003006,-0.1024967581033707,-0.1878416687250137,0.6012215018272400
causes,0.1380583345890045,-0.9642246365547180,0.1719018071889877,-0.0388444773852825,0.3752529025077820,-0.4105620384216309,-0.3337810039520264,-1.7148010730743408,-0.1357200145721436,-0.1165342703461647,-0.0230950787663460,-0.0136688072234392,-0.2022841572761536,-0.0413050465285778,-0.4956569373607635,-0.0619117282330990,-0.0579571388661861,-0.0495841130614281,0.0611679665744305,0.1040704995393753,1.1908711194992065,0.0159149914979935,-0.2610208690166473,-0.0885017812252045,0.1126494184136391,0.2221905589103699,0.4780465066432953,-0.0524125024676323,-0.1926821917295456,0.1483284085988998,0.1377318054437637,-0.0370499864220619,-0.2919955551624298,0.1068163290619850,0.0511220991611481,-0.2679753303527832,-0.0942464247345924,0.2290706038475037,0.2254607677459717,0.2045653313398361,0.0480286069214344,0.1597358137369156,-0.3708528578281403,-0.0305875111371279,1.1268391609191895,0.0315050818026066,-0.1358028650283813,0.0364047288894653,-0.2751983702182770,0.0207784250378609,0.2177774459123611,0.0316662415862083,-0.8434370160102844,1.5834035873413086,0.1578774154186249,-0.1058496162295341,0.2699451446533203,0.1870989203453064,-0.1294520944356918,0.0093136588111520,-0.2657044827938080,-0.3475206494331360,-0.0717810094356537,-0.1684230417013168,0.1770195215940475,-0.0628708675503731,-0.2716156542301178,-0.0527873486280441,-0.0217704046517611,-0.2697313427925110,0.2174700498580933,0.0956545844674110,-0.1307090669870377,0.0418859310448170,0.1809860318899155,0.0341799408197403,-0.6241437196731567,-0.0155082326382399,0.0615722760558128,0.5460873246192932,-0.1905481666326523,0.3245174288749695,-0.2497116029262543,-0.5628315806388855,-0.1217430680990219,-0.3434966802597046,-0.2031584531068802,0.3543291985988617,-0.1574058979749680,0.1153739765286446,0.2139311283826828,0.3159413039684296,0.1428856998682022,0.5116018652915955,0.2075652927160263,-0.2071803510189056,0.2510828077793121,-0.0205340180546045,0.1364051848649979,-0.2651307284832001,0.1858791559934616,-0.1909588575363159,-0.1564006209373474,-0.2390381544828415,0.2386905997991562,0.0135420095175505,-1.7340229749679565,0.2070675939321518,0.5204684734344482,0.1320029348134995,-0.0483615547418594,0.3520962595939636,0.2707477807998657,0.0337352082133293,-0.2627097368240356,-0.1422532498836517,0.2265170961618423,0.1279639303684235,-2.8726079463958740,-1.8736795186996460,0.0022340333089232,0.2760261893272400,0.0282523836940527,0.3550945818424225,0.1623821854591370,0.1453239917755127,0.0065375743433833,0.8629561662673950
