,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
therapeutic_or_preventive_procedure,-0.0097817154601216,0.0021047648042440,-0.0001403520145686,-0.0004432565474417,-0.0232782159000635,0.0001348147634417,-0.0820093601942062,-0.0255136992782354,-0.0007561498205177,0.0023598959669471,-0.0003478583530523,0.0010211577173322,0.0007288884371519,0.0002248841337860,-0.0024417352396995,-0.0129708647727966,-0.0080866171047091,0.0031536789610982,0.0010133543983102,0.0005246617947705,0.0222656968981028,0.0047909952700138,-0.0043590101413429,-0.0039531798101962,0.0001592745684320,-0.0000574960940867,-0.0040964004583657,0.0007854050491005,-0.0005621084128506,-0.0023374978918582,0.0001924831158249,0.0010798767907545,0.0006131227128208,0.0001127061186708,-0.0034295173827559,-0.0041508018039167,-0.0001451626158087,0.0006573251448572,-0.0013143833493814,-0.0030641392804682,-0.0003348330501467,0.0555980429053307,0.0001392053818563,0.0006568423123099,0.0003484416520223,0.0000998104951577,0.0018769485177472,-0.0003576783929020,0.0029511917382479,-0.0020513725467026,0.0001769367518136,0.0000444565921498,0.3825407922267914,-0.0308735668659210,0.0002997120318469,0.0017880622763187,0.0000996712697088,-0.0017965057631955,-0.0001816343137762,-0.0001569618762005,-0.0002533781807870,0.0010215176735073,-0.0000189849506569,0.0002718366158661,0.0010173942428082,0.0050649656914175,0.0013816102873534,-0.0011873494368047,-0.0007171850884333,-0.0010433780262247,0.0001021348653012,-0.0007720134453848,-0.0001781454629963,0.0000931534304982,0.0010277759283781,-0.0053367987275124,0.0000198342131625,-0.0001278816489503,-0.0011237598955631,0.0000940059617278,0.0009086086065508,-0.0009046579361893,-0.0008113121148199,0.0000015872811900,-0.0004262903821655,0.0003972008416895,-0.0018975678831339,-0.0004221432609484,0.0000895215343917,0.0000273553432635,0.0004902479122393,0.0005004135309719,-0.0004162556142546,-0.0025045855436474,0.0006082673207857,-0.0027737019117922,-0.0010559670627117,-0.0012905315961689,-0.0000332843774231,-0.0008903950802051,-0.0012537802103907,0.0030181165784597,0.0001676308020251,-0.0015287213027477,-0.0024868336040527,-0.0011243585031480,-0.0296517759561539,0.0320952422916889,-0.0205329619348049,-0.0213919710367918,0.0097094839438796,0.0005443563568406,-0.0011526145972311,-0.0006279115332291,-0.0004207587626297,-0.0002148355124518,-0.0006239427602850,0.0007215636433102,-0.3931619226932526,-0.3811669945716858,-0.0004244291048963,0.0004827140073758,-0.0001554012851557,-0.0006335518555716,-0.0023278263397515,-0.0004331758536864,0.0004989454755560,0.0013724346645176
cell_function,0.0059414249844849,0.0118761863559484,0.0003050741506740,0.0010821549221873,0.0008866043644957,-0.0013020843034610,0.0066173924133182,0.0039209229871631,-0.0006356269004755,-0.0014193039387465,0.0018450602656230,-0.0013702346477658,-0.0006001193542033,0.0022256621159613,-0.0014738977188244,-0.0008664735942148,-0.0020642408635467,0.0078358752653003,-0.0000379538141715,-0.0014461840037256,-0.0039237332530320,-0.0008297819294967,0.0017612784868106,-0.0003916764981113,0.0042087333276868,0.0016968202544376,0.0074459281750023,-0.0026106394361705,-0.0015727833379060,-0.0082396399229765,-0.0003778091922868,-0.0000702878533048,-0.0000664604740450,-0.0001925080287037,-0.0009655610774644,-0.0010470181005076,0.0036072493530810,-0.0001918025081977,-0.0008563743904233,-0.0025457891169935,-0.0033032421488315,0.0197966322302818,0.0124191278591752,0.0017447259742767,-0.0000793766303104,-0.0014992940705270,-0.0002672116679605,-0.0010573974577710,0.0007336728740484,-0.0022200893145055,0.0034516430459917,-0.0016211972106248,-0.0413810163736343,-0.0735483542084694,-0.0026039457879961,0.0001832107082009,0.0026590533088893,0.0004412409325596,-0.0005051470361650,0.0025460266042501,0.0014841563533992,-0.0016980717191473,-0.0003708618751261,0.0427923463284969,0.0079090129584074,-0.0048654214479029,-0.0007344800978899,-0.0029739891178906,-0.0010664961300790,-0.0015621229540557,0.0009723323164508,0.0218249987810850,0.0003259361546952,0.0006114207208157,-0.0026074782945216,0.0017728558741510,-0.0076740677468479,-0.0011223197216168,0.0028993054293096,-0.0009160777553916,0.0003128220851067,-0.0009733331389725,-0.0010866225929931,-0.0013426431687549,-0.0002542815636843,0.0007212545024231,0.0014078185195103,0.0024719652719796,-0.0006556162261404,0.0010428212117404,-0.0006017089472152,0.0000412287045037,0.0000635880351183,-0.0006518398295157,0.0004528598801699,0.0002188194921473,-0.0006728877197020,0.0020556161180139,0.0001317621499766,0.0005021421238780,-0.0059272758662701,-0.0026437933556736,-0.0007375611457974,-0.0011441970709711,-0.0008964361040853,0.0012912399834022,-0.0439268685877323,-0.0065594767220318,0.0017621708102524,-0.0012767963344231,-0.0382396019995213,-0.0008523215656169,0.0001014787703753,0.0015133585548028,0.0007223738357425,-0.0011445529526100,-0.0001361293689115,-0.0002401409583399,0.1483115106821060,0.2808393239974976,0.0006484301411547,0.0001530533772893,0.0021289747674018,0.0018849073676392,0.0009273987961933,0.0003002049634233,-0.0005553335649893,-0.0014080549590290
pathologic_function,0.0000658871067571,0.0206594802439213,-0.0001103649992729,0.0065696695819497,0.0005366087425500,-0.0018969589145854,0.0000557229577680,-0.0260016527026892,0.0006233722087927,-0.0008543047006242,-0.0165885258466005,-0.0008338819025084,0.0002456096699461,-0.0001802626065910,-0.0010259273694828,0.0040849237702787,-0.0006806184537709,-0.0000492078215757,0.0014925309224054,-0.0077474671415985,-0.0019136231858283,0.0000817132822704,-0.0007571345777251,-0.0005143696907908,0.0009293332113884,-0.0004202909767628,0.0099402228370309,-0.0001115211125580,-0.0010100727668032,-0.0057187126949430,0.0029845573008060,0.0006599670741707,-0.0000247116513492,-0.0006207979749888,0.0014612417435274,-0.0023692694958299,-0.0006234012544155,-0.0020717289298773,0.0005256218719296,-0.0013936742907390,0.0018343299161643,-0.0010249658953398,0.0033963576424867,-0.0010301023721695,-0.0099600516259670,-0.0070689613930881,0.0005026209983043,0.0004364184569567,-0.0008096940582618,-0.0000216960688704,-0.0421280935406685,-0.0007840271573514,0.0341794230043888,0.0273136552423239,-0.0208731815218925,-0.0011899846140295,-0.0002517557295505,-0.0014954265207052,-0.0013904096558690,0.0020209562499076,-0.0009625265956856,-0.0039846622385085,-0.0051669706590474,0.0008069220348261,0.0010334473336115,-0.0038588510360569,-0.0042031328193843,0.0018604114884511,0.0001254830422113,0.0000257424871961,-0.0003693541802932,0.0026118699461222,0.0016105929389596,-0.0005568857886828,-0.0004746661870740,0.0001918525522342,0.0036393811460584,-0.0021423338912427,-0.0050554634071887,0.0013515549944714,-0.0004561248642858,-0.0003548750246409,-0.0023443214595318,-0.0001499580102973,0.0004892917349935,-0.0026358864270151,0.0000738028684282,0.0005644113989547,0.0003306988510303,-0.0002966326719616,0.0006407840410247,0.0002665112551767,-0.0069272215478122,0.0013685068115592,-0.0025337922852486,0.0013380228774622,-0.0021215020678937,0.0005489207105711,0.0010742479935288,0.0015285933623090,0.0076435199007392,0.0004001827037428,0.0002840211382136,-0.0506607890129089,-0.0000178371774382,0.0008871213649400,0.0458453670144081,0.0703920871019363,-0.0008831116138026,-0.0196420457214117,0.0003567382518668,0.0092432852834463,0.0001293006062042,-0.0026253170799464,0.0001227975008078,0.0082104224711657,-0.0018307092832401,0.0007116803317331,0.1150215193629265,0.2009578496217728,0.0008280026377179,0.0007102875388227,-0.0042443359270692,-0.0013052740832791,0.0021217318717390,-0.0003315389913041,-0.0016527408733964,-0.0014572785003111
organ_or_tissue_function,-0.0408359766006470,0.0373860485851765,0.0015249849529937,0.0012858057161793,0.0024464810267091,-0.0005486930022016,-0.0216230172663927,0.0111968750134110,0.0009556667646393,0.0009060255833901,0.0013125737896189,-0.0049687703140080,0.0003920597955585,0.0003487938956823,-0.0013876671437174,-0.0016628854209557,-0.0036277666222304,-0.0117997899651527,0.0007060450734571,0.0005404065013863,-0.0038141666445881,0.0033516525290906,-0.0017776794265956,-0.0004668156907428,0.0003067041398026,-0.0035559185780585,0.0005531132919714,-0.0001104381444748,0.0039824843406677,0.0140989283099771,0.0002192207612097,-0.0021301950328052,-0.0010843732161447,0.0003850849461742,-0.0002661761536729,-0.0005460060201585,-0.0077747716568410,-0.0002916008525062,0.0000501963950228,0.0011072241468355,0.0002254457795061,-0.0013700221898034,-0.0043386882171035,-0.0006009009084664,-0.0004309779906180,0.0007839655154385,-0.0003135253500659,0.0043825465254486,0.0029817286413163,-0.0052948021329939,-0.0010508694685996,-0.0188138093799353,0.0923496484756470,-0.0212271250784397,0.0016202838160098,-0.0010582190006971,0.0052510872483253,0.0084676258265972,0.0123527962714434,0.0008356001344509,-0.0001667042233748,0.0076887714676559,-0.0031940205954015,-0.0050827744416893,-0.0017616875702515,-0.0045231366530061,-0.0092258146032691,-0.0038192793726921,0.0001262654259335,-0.0002977679541800,-0.0035906627308577,0.0013930972199887,0.0004891689750366,-0.0000019012746861,-0.0686283558607101,0.0014395985053852,0.0087630441412330,0.0051999976858497,-0.0050295018590987,-0.0011415923945606,-0.0002395877090748,-0.0007859014440328,-0.0017345863161609,-0.0377843901515007,-0.0034195343032479,0.0007563282269984,0.0004619577375706,0.0402887798845768,0.0075908675789833,-0.0002196245623054,0.0020078469533473,0.0010398438898847,0.0004877335159108,-0.0010709618218243,-0.0002471454208717,0.0007917924085632,-0.0000185475382750,0.0004025732341688,-0.0003710932505783,0.0000681754099787,-0.0024227905087173,-0.0054240343160927,0.0011102361604571,0.0007062241202220,0.0270547084510326,-0.0024691822472960,-0.1109854876995087,0.0234572365880013,-0.0043852902017534,0.0030335595365614,0.0010256889509037,0.0492922216653824,0.0002917269594036,-0.0024188840761781,-0.0003128265670966,0.0131936529651284,0.0010391890536994,-0.0000404319725931,0.1919391900300980,0.4366463124752045,0.0009156604064628,0.0010870845289901,-0.0252377633005381,-0.0157811604440212,0.0006189941195771,0.0012232464505360,-0.0003833587397821,0.0027343137189746
enzyme,-0.0019953565206379,0.0048115351237357,-0.0001116523344535,-0.0002101190621033,-0.0014214533148333,-0.0007836368749849,-0.0136320358142257,-0.0240968074649572,-0.0006690804730169,0.0000078388948168,-0.0009888975182548,-0.0033924786839634,0.0010766630293801,-0.0020435864571482,0.0002156073751394,-0.0047121229581535,0.0011601253645495,-0.0003310227766633,0.0002075399534078,0.0010296691907570,-0.0019809473305941,-0.0010687350295484,0.0006649517454207,-0.0000558980136702,0.0008327156538144,-0.0008711377740838,0.0248724985867739,0.0013531022705138,0.0018048841739073,0.0018719354411587,0.0000583312685194,-0.0017951364861801,0.0001666886964813,0.0004373913106974,-0.0009955177083611,-0.0018309771548957,-0.0005131218931638,-0.0007896141614765,-0.0001474358723499,-0.0002048404858215,0.0174986310303211,-0.0006218373309821,0.0022117388434708,-0.0101860910654068,0.0007233053911477,0.0022854816634208,0.0000641389779048,0.0003668093413580,0.0005267336382531,0.0048788748681545,0.0003565573133528,-0.0004072511801496,0.0079538086429238,-0.0548614263534546,0.0109756467863917,0.0000710289823473,0.0012280723312870,0.0015011596260592,0.0007415117579512,0.0003339162794873,0.0046757664531469,-0.0033921084832400,0.0026628130581230,-0.0000292768891086,0.0026745519135147,-0.0022327825427055,-0.0039341407828033,0.0041919867508113,0.0001318572903983,-0.0001864376245067,0.0020477331709117,0.0001600196992513,0.0007491387659684,0.0017031835159287,-0.0019963807426393,-0.0088215945288539,0.0172516927123070,-0.0011044348357245,0.0006187363178469,0.0001897043985082,0.0006584427901544,0.0315195731818676,0.0001631606282899,0.0009991989936680,0.0003144021029584,-0.0102570764720440,0.0001126948845922,0.0035515213385224,0.0000906821005628,0.0000330287657562,-0.0122279850766063,-0.0002345240354771,-0.0005448088049889,0.0003825643216260,-0.0191528443247080,-0.0030016007367522,0.0016248353058472,0.0005008027073927,0.0007418586174026,-0.0002463756536599,-0.0017799163470045,0.0129886483773589,-0.0021011161152273,-0.0015005016466603,-0.0000924159321585,-0.0010643402347341,0.0218297578394413,0.0447864867746830,-0.0053220801055431,0.0033238884061575,-0.0005632999818772,0.0003169497940689,0.0009077810682356,-0.0002170320367441,0.0012829905608669,-0.0081070773303509,-0.0001834758149926,0.0011758010368794,-1.2364627122879028,-0.3637769818305969,0.0004471879801713,0.0005622025346383,0.0120183890685439,0.0006522667245008,-0.0005104675656185,-0.0014956555096433,-0.0008190326625481,-0.0004822270420846
cell,-0.0088225584477186,-0.0085161235183477,0.0005757799954154,-0.0013032644055784,0.0021380526013672,-0.0021732004825026,-0.0809350013732910,-0.0389756374061108,0.0002086836902890,-0.0007504919776693,0.0404951684176922,0.0017124491278082,-0.0038531993050128,0.0004341461462900,-0.0009386587771587,-0.0002272577257827,-0.0000855644466355,0.0033200641628355,0.0038113293703645,-0.0022122585214674,-0.0064928480423987,0.0118245808407664,-0.0241337586194277,-0.0005505805602297,-0.0052267676219344,0.0001113821490435,-0.0137489680200815,0.0125056281685829,0.0006058955332264,-0.0026097935624421,0.0283993743360043,0.0105077167972922,-0.0030101335141808,-0.0009803404100239,0.0025754589587450,0.0212412718683481,-0.0007000354817137,0.0025848166551441,0.0056487880647182,0.0060194842517376,0.0044780885800719,-0.0029115171637386,-0.0062928129918873,0.0015398870455101,0.0001973813778022,-0.0009078720468096,0.0025775695685297,0.0008135826210491,0.0038776141591370,-0.0031179410871118,0.0002801838272717,0.0002172336244257,-0.2958418726921082,-0.4144403636455536,0.0009369383915327,0.0011378303170204,-0.0002720470947679,-0.0018065389012918,0.0019586787093431,0.0105820437893271,0.0017690975219011,-0.0012980368919671,0.0002135132235708,0.0007744561298750,-0.0011256814468652,-0.0024973887484521,0.0631242841482162,-0.0262041706591845,-0.0001884303637780,-0.0001820315228542,-0.0030514323152602,0.0217157956212759,-0.0168870631605387,0.0008567528566346,0.0041690883226693,-0.0056663481518626,0.0195120573043823,0.0038846023380756,-0.0009358433308080,-0.0005892149638385,-0.0008011191966943,-0.0002605822228361,-0.0367640033364296,-0.0000284589004877,0.0015370834153146,0.0028147906996310,-0.0032058786600828,-0.0040787048637867,0.0003781131526921,0.0005544103332795,0.0020599847193807,0.0020627323538065,0.0000932441689656,-0.0003482353931759,-0.0481776818633080,0.0020969433244318,0.0007748625939712,0.0008933920180425,-0.0052802106365561,0.0211707036942244,-0.0050023663789034,-0.0093053644523025,0.0014564342563972,-0.0013603565748781,0.0055672046728432,0.0058758491650224,0.1219820156693459,0.0442096181213856,0.0037916223518550,0.0327923297882080,-0.0004355545097496,-0.0007514934986830,0.0013313966337591,-0.0002454572822899,-0.0012579445028678,-0.0171353481709957,-0.0011561169521883,-0.0018107254290953,0.0841352790594101,0.5162020921707153,0.0002047080051852,-0.0000651779046166,0.0000229596262216,0.0005216877907515,0.0017744851065800,0.0032042604871094,0.0020701049361378,-0.0020097910892218
cell_component,-0.0231208205223083,0.0062467162497342,0.0003080459428020,-0.0008506197482347,-0.0000331060873577,0.0033259384799749,-0.1176946237683296,0.0856853052973747,-0.0033980377484113,0.0001282326120418,-0.0001796309661586,0.0007598185911775,0.0089172478765249,-0.0000140797537824,0.0000690782253514,-0.0009381597046740,0.0016748073976487,0.0001762408210197,-0.0015270513249561,0.0003434853279032,0.0037777917459607,-0.0018548561492935,-0.0016752346418798,-0.0068471785634756,0.0544990375638008,-0.0073938434943557,0.0215433370321989,-0.0100034857168794,0.0039710840210319,0.0028646364808083,0.0004106723645236,-0.0004537727218121,0.0045901513658464,-0.0000282480395981,0.0058089746162295,0.0017840201035142,-0.0004835821164306,0.0111891254782677,0.0036569070070982,-0.0037477842997760,0.0052163009531796,0.0078935446217656,0.0051387567073107,0.0375051572918892,0.0001231856003869,-0.0011376959737390,-0.0000024641308300,0.0005833541508764,0.0010896835010499,-0.0007757472340018,-0.0024947151541710,0.0014494364149868,-0.1452646404504776,-0.3826555013656616,-0.0003154872392770,-0.0024835872463882,-0.0024572040420026,-0.0066335489973426,-0.0006848275079392,-0.0013040137710050,-0.0002142342709703,-0.0040543908253312,0.0026974298525602,-0.0022026575170457,-0.0045426455326378,-0.0049719559028745,-0.0047661075368524,-0.0041383709758520,-0.0000840628563310,-0.0043453434482217,0.0000540585133422,0.0008569682831876,0.0022720848210156,-0.0012530277017504,-0.0023703852202743,0.0118549503386021,0.0048930565826595,-0.0010268129408360,0.0010533698368818,-0.0019974694587290,-0.0013802882749587,-0.0035083903931081,0.0048979897983372,-0.0011779888300225,0.0002943377185147,-0.0007838026504032,0.0030696834437549,-0.0124625544995070,-0.0010057580657303,-0.0011009892914444,-0.0005901124095544,0.0010509949643165,-0.0002297056053067,0.0030626761727035,0.0005445838323794,-0.0010031150886789,-0.0007747116615064,0.0004299328138586,-0.0046806107275188,0.0006473985849880,-0.0036313864402473,0.0196544174104929,-0.0033062410075217,-0.0006153562571853,0.0039497730322182,0.0020308599341661,0.1733595728874207,0.1054201498627663,0.0751036256551743,-0.0133441071957350,0.0002283083595103,-0.0005326413665898,0.0017345116939396,-0.0368440747261047,0.0013403011253104,-0.0036929410416633,-0.0008130294736475,0.0025015536230057,-0.1180828958749771,0.7057147026062012,0.0011323769576848,0.0000066627317210,0.0021926225163043,-0.0010734947863966,-0.0067493529058993,0.0013732651714236,0.0009349119500257,0.0045714452862740
cell_or_molecular_dysfunction,0.0070713418535888,0.0015135159483179,-0.0015472987433895,0.0010227316524833,0.0006238594651222,-0.0044232583604753,0.0013581670355052,-0.0056532761082053,-0.0002170967636630,0.0000720088864909,0.0018742464017123,-0.0002749272680376,0.0003848842461593,0.0004448868858162,-0.0004326920607127,-0.0003218760830350,-0.0078805526718497,-0.0008021681569517,0.0007323406171054,-0.0072828377597034,0.0033595995046198,0.0071924952790141,-0.0014416478807107,0.0010078268824145,0.0005480539402924,0.0048545072786510,-0.0069218752905726,-0.0005500712431967,-0.0004120368394069,0.0032695347908884,0.0001648244942771,-0.0011500157415867,-0.0030381758697331,0.0005724823568016,0.0047987098805606,0.0259686205536127,-0.0018484420143068,0.0002764062082861,-0.0002742791257333,-0.0024376616347581,-0.0011133761145175,-0.0161665864288807,-0.0093559585511684,-0.0020194160751998,0.0011743461946025,-0.0013394911075011,-0.0005682152113877,0.0004225375887472,-0.0025392097886652,-0.0024828505702317,0.0000154935860337,0.0030146145727485,0.0976755395531654,0.0403240546584129,0.0008088781614788,-0.0018248677952215,0.0018860077252612,-0.0051493216305971,-0.0003921975439880,0.0038543627597392,0.0000274959402304,-0.0003136293962598,-0.0002039154060185,0.0014549744082615,0.0001496777986176,-0.0030413675121963,0.0022454489953816,0.0275333374738693,0.0000313058408210,0.0005096652894281,0.0002098573022522,0.0021615251898766,-0.0004662574501708,0.0013445161748677,-0.0013416022993624,-0.0045430418103933,0.0220114029943943,-0.0072902180254459,-0.0029319950845093,-0.0049027604982257,-0.0005133178201504,0.0014479034580290,-0.0003599677875172,-0.0018755621276796,-0.0001087147902581,0.0037471947725862,-0.0001251586654689,0.0012657854240388,-0.0026941152755171,-0.0004119131481275,0.0037617061752826,-0.0019857196602970,-0.0006942449253984,-0.0010332489619032,-0.0026568626053631,-0.0053495336323977,-0.0038676296826452,0.0132464580237865,-0.0045353481546044,0.0010754896793514,0.0027300964575261,0.0053028552792966,-0.0015840862179175,0.0000579355328227,0.0010711194481701,0.0039446307346225,0.0006679178331979,0.0302706323564053,-0.0084780249744654,-0.0045098382979631,-0.0038940547965467,-0.0005484195426106,0.0018836458912119,0.0021313144825399,-0.0010372755350545,-0.0004561919486150,-0.0002492961648386,0.0003378729452379,0.1314697563648224,0.1688078343868256,0.0051510864868760,-0.0007124812691472,0.0004999522934668,0.0010948101989925,0.0003158462350257,0.0016398773295805,0.0086138313636184,0.0044479467906058
hormone,-0.0191650651395321,-0.0177233573049307,0.0010068741394207,-0.0005938115646131,-0.0003914108674508,0.0020461939275265,-0.0835126861929893,0.0278533548116684,-0.0011271056719124,-0.0004378942539915,0.0038342569023371,-0.0002297636674484,-0.0002803717798088,-0.0000767413512222,0.0029374076984823,0.0008128585759550,0.0041329925879836,0.0022528630215675,0.0003066143835895,0.0009433196391910,-0.0060760253109038,-0.0000125674505398,-0.0012414243537933,0.0007728651980869,-0.0016295119421557,-0.1342100203037262,-0.0141131635755301,0.0036150941159576,0.0001515913463663,0.0008212481625378,-0.0005937929963693,0.0002631350071169,-0.0012760844547302,-0.0024395436048508,0.0005266013322398,-0.0008919436368160,-0.0015986207872629,-0.0015267311828211,0.0015613081632182,-0.0024370281025767,0.0041099037043750,-0.0038620661944151,-0.0112419640645385,-0.0104814702644944,0.0008832643507048,0.0004533681785688,0.0003200121864211,0.0004129018925596,0.1165434196591377,0.0938013643026352,0.0027931213844568,-0.0003116078733001,0.0426919348537922,-0.1394306868314743,0.0005337708862498,0.0025653392076492,0.0022185326088220,-0.0027454195078462,-0.0024209523107857,0.0016193238552660,-0.0024301712401211,0.0000137948036354,0.0028630518354475,-0.0196724068373442,-0.0197968129068613,0.0083505036309361,-0.0016179144149646,0.0021415723022074,0.0004208433674648,-0.0008713224087842,-0.0007837848388590,-0.0014024557312950,0.0003244580875617,-0.0116164749488235,0.0126709071919322,-0.0017619852442294,0.0005179785075597,-0.0013566843699664,0.0005745115340687,-0.0119833517819643,0.0008033367339522,-0.0012720195809379,0.0036960244178772,-0.0095534976571798,-0.0002332178992219,0.0007371249957941,-0.0007022008649074,-0.0023106986191124,0.0015828442992643,-0.0001937495544553,-0.0014042573748156,-0.0026515068020672,0.0000207182929444,0.0188919603824615,0.1296967417001724,-0.0020378108602017,0.0015315099153668,-0.0094840656965971,-0.0002347709087189,-0.0970075204968452,-0.0118010742589831,-0.0053183515556157,-0.0018299090443179,-0.0037558067124337,0.0006017361884005,-0.0007973531028256,-0.0833666250109673,0.0819009616971016,0.0184700805693865,-0.0025395420379937,-0.0014271435793489,0.0014597529079765,0.0074663255363703,-0.0004705989849754,-0.0008524797158316,-0.0049607343971729,0.0007268805638887,0.0003758608363569,-1.0581170320510864,-0.3638220429420471,-0.0028311659116298,0.0010987691348419,-0.0002004131529247,-0.0037341064307839,0.0008813114254735,0.0005059152608737,0.0005596156115644,-0.0014755465090275
organic_chemical,-0.0063184900209308,0.0114359986037016,-0.0006964830681682,-0.0004283035232220,-0.0001312368112849,0.0070938635617495,-0.0425788164138794,0.0039626904763281,-0.0043849362991750,0.0002962611615658,0.0019316563848406,-0.0215485952794552,0.0009975699940696,0.0056614731438458,-0.0001048509584507,0.0006472769891843,0.0004410201800056,-0.0025693674106151,0.0006981450715102,-0.0092308605089784,-0.0099731208756566,0.0144468769431114,-0.0002779029891826,0.0003322673146613,0.0001924970856635,-0.0004348481306806,-0.0196068156510592,0.0007286870968528,-0.0000510337304149,0.0160569194704294,-0.0097078764811158,-0.0001064454045263,-0.0012645844835788,0.0001400934997946,0.0000046159257181,0.0121417958289385,-0.0003047535428777,0.0012125299545005,-0.0009799186373129,0.0040437960997224,-0.0019329721108079,0.0011316994205117,-0.0011303906794637,-0.0000848388008308,0.0012963905464858,0.0037657625507563,0.0011821697698906,0.0003205415850971,0.0020576738752425,0.0042068799957633,-0.0002209255471826,0.0013333602109924,0.1808455735445023,-0.1647217869758606,0.0019946566317230,0.0102296164259315,-0.0059729078784585,-0.0069711790420115,-0.0010420437902212,0.0000121065459098,-0.0061100097373128,-0.0025267279706895,-0.0022483076900244,-0.0021643924992532,0.0361782275140285,-0.0050861020572484,0.0046393824741244,0.0096118627116084,-0.0103355702012777,0.0002990085049532,-0.0038556419312954,-0.0432841032743454,-0.0381951034069061,0.0005772624863312,-0.0011873295297846,0.0000214654610318,0.0021445769816637,-0.0075555969960988,-0.0000845358299557,0.0001654081133893,-0.0002347052941332,0.0251207035034895,0.0059214369393885,0.0156375262886286,-0.0001730077347020,-0.0076618245802820,0.0088882287964225,-0.0002898802049458,-0.0020648497156799,-0.0018494320102036,-0.0010563337709755,-0.0002497364475857,0.0005435997736640,0.0000801913047326,0.0059191756881773,0.0001812770497054,0.0043277447111905,0.0043973904103041,0.0002328025730094,-0.0000032420098250,0.0050810263492167,-0.0073093166574836,-0.0021032278891653,-0.0043185069225729,0.0009104709024541,0.0003672111779451,0.0106976432725787,0.0669797435402870,-0.0037654857151210,-0.0004388888191897,-0.0034406024497002,0.0014807897387072,0.0030880859121680,0.0030193803831935,0.0022041623014957,-0.0002644108899403,-0.0634981691837311,-0.0002235737629235,-1.5341258049011230,-0.3987377882003784,0.0006879147840664,0.0009339157841168,0.0003536734438967,-0.0002923846186604,-0.0051572672091424,-0.0064319982193410,0.0079031754285097,-0.0006159160402603
behavior,0.0051665352657437,-0.0031974571757019,-0.0016975911566988,-0.0035435254685581,-0.0018722945824265,-0.0008053405326791,-1.1162616014480591,-0.1572168171405792,0.0029950917232782,0.0181068256497383,0.0041266749612987,0.0111520811915398,-0.0044233286753297,0.0140966484323144,0.0006332268822007,-0.0075833019800484,-0.0008819778449833,0.0180691741406918,0.0037786467000842,-0.0001043826996465,0.0022986698895693,0.0103483162820339,0.0023910021409392,0.0030321897938848,-0.0011731213890016,0.0000272421839327,-0.0052915588021278,0.0047532254830003,-0.0056311371736228,-0.0024330501910299,-0.0231150276958942,0.0028407357167453,0.0008416695054621,-0.0010176355717704,-0.0016425728099421,0.0162433590739965,-0.0040994803421199,-0.0133505165576935,-0.0000401955403504,0.0002951144124381,0.0025775320827961,-0.0012743473052979,0.0015992986736819,0.0032072509638965,0.0174102652817965,-0.0215852297842503,0.0224618446081877,0.0002501787676010,0.0012742576655000,-0.0010525581892580,-0.0006282566464506,0.0063244383782148,0.4203662872314453,0.0418404191732407,0.0063297585584223,0.0003419619752094,-0.0001432015124010,-0.0028160212095827,-0.0045977821573615,0.0014429182047024,0.0018600890180096,-0.0001377409644192,0.0014522812562063,-0.0104684093967080,0.0001930530561367,0.0532920248806477,-0.0025042798370123,0.0013140994124115,0.0002262619236717,0.0003925416385755,0.0044250381179154,-0.0006610715645365,-0.0001503573002992,-0.0002876014623325,0.0074697392992675,-0.0017163478769362,-0.0000839769782033,-0.0000649434223305,-0.0001537972566439,0.0011805177200586,-0.0015639219200239,-0.0002020938700298,-0.0084894299507141,-0.0044879377819598,0.0037112308200449,-0.0012211336288601,-0.0009582919883542,-0.0013533772435039,0.0284928362816572,0.0029212723020464,0.0330126397311687,-0.0147473253309727,0.0000448680330010,-0.0004631844931282,-0.0014265677891672,0.0011346001410857,-0.0014943644637242,0.0003849166096188,-0.0004045869281981,-0.0032632830552757,0.0038699954748154,-0.0012065612245351,-0.0004361274186522,0.0039459033869207,0.0007927160477266,0.0021945338230580,-0.1519184708595276,0.1696611046791077,-0.0157184880226851,-0.0117506254464388,-0.0022748617921025,-0.0002731869171839,-0.0016525521641597,-0.0051088137552142,-0.0006058242870495,-0.0003589769476093,-0.0005830571753904,-0.0151355387642980,-0.1657138466835022,-0.1671844124794006,0.0011317105963826,-0.0000077758077168,0.0186504777520895,-0.0012017049593851,0.0011394016910344,-0.0014814613386989,-0.0619013160467148,0.0009629244450480
